CLASSI/LINE/L2	Trin_rnd-1_family-544_s_0_inc	17266	2	2	0	1642
CLASSI/LINE/L2	Odon_rnd-5_family-1007_s_1_s_1_inc	10949	2	2	0	408
CLASSI/LINE/L2	Trin_rnd-5_family-3179	8703	2	2	0	116
CLASSI/LINE/L2	Csec_rnd-4_family-13_s_2_s_1	3018	1	1	0	77
CLASSI/LINE/L2	Trin_rnd-5_family-3179	8777	1	1	0	60
CLASSI/LINE/L2	Mbel_rnd-5_family-3132_inc	1407	118	106	0	47262
CLASSI/LINE/L2	Mbel_rnd-1_family-158_inc	2989	1	1	0	1400
CLASSI/LINE/L2	Trin_rnd-1_family-622_inc	6174	1	1	0	159
CLASSI/LINE/L2	Mbel_rnd-5_family-11420_s_2_s_2	14609	1	1	0	92
CLASSI/LINE/L2	Mdar_rnd-1_family-319_s_2_inc	12175	1	1	0	80
CLASSI/LINE/L2	Trin_rnd-4_family-851_s_2_inc	3355	29	17	0	5806
CLASSI/LINE/L2	Csec_rnd-5_family-6960_inc	14082	1	1	0	53
CLASSI/LINE/L2	Mdar_rnd-1_family-122_s_0_s_1	6203	1	1	0	813
CLASSI/LINE/L2	Rgra_rnd-4_family-580	6628	1	1	0	233
CLASSI/LINE/L2	Odon_rnd-4_family-1333_s_2	13507	1	1	0	287
CLASSI/LINE/L2	Odon_rnd-5_family-99_s_1_inc	16156	1	1	0	131
CLASSI/LINE/L2	Trin_rnd-1_family-544_s_0_inc	1275	2	2	0	426
CLASSI/LINE/L2	Csec_rnd-5_family-6960_inc	14176	1	1	0	173
CLASSI/LINE/L2	Rgra_rnd-1_family-24_s_0_s_1	6173	1	1	0	58
CLASSI/LINE/L2	Csec_rnd-4_family-2364	12039	1	1	0	44
CLASSI/LINE/L2	Rgra_rnd-1_family-502_s_1_inc	15074	1	1	0	195
CLASSI/LINE/L2	Csec_rnd-5_family-1658_s_2_s_2	6301	1	1	0	77
CLASSI/LINE/L2	Rgra_rnd-5_family-65_s_2	13897	4	3	0	1029
CLASSI/LINE/L2	Rgra_rnd-5_family-3732_inc	1289	1	1	0	995
CLASSI/LINE/L2	Rgra_rnd-5_family-7072	4432	27	18	0	13657
CLASSI/LINE/L2	Mdar_rnd-5_family-316_inc	16442	1	1	0	140
CLASSI/LINE/L2	Csec_rnd-5_family-809_s_2_s_1	10161	1	1	0	135
CLASSI/LINE/L2	Odon_rnd-1_family-423_s_1_s_1_s_1	10681	18	18	0	5027
CLASSI/LINE/L2	Trin_rnd-5_family-3179	8681	10	9	0	2723
CLASSI/LINE/L2	Odon_rnd-5_family-1007_s_1_s_1_inc	10933	1	1	0	171
CLASSI/LINE/L2	Odon_rnd-5_family-1099_inc	13399	4	4	0	603
CLASSI/LINE/L2	Csec_rnd-5_family-2675_inc	16567	1	1	0	166
CLASSI/LINE/L2	Trin_rnd-5_family-3179	8663	3	2	0	375
CLASSI/LINE/L2	Trin_rnd-5_family-1294_s_2_inc	12939	8	8	0	1618
CLASSI/LINE/L2	Rgra_rnd-1_family-502_s_2_inc	7774	3	3	0	333
CLASSI/LINE/L2	Odon_rnd-1_family-423_s_1_s_1_s_1	10637	1	1	0	244
CLASSI/LINE/L2	Rgra_rnd-1_family-213_s_2	4274	1	1	0	95
CLASSI/LINE/L2	Trin_rnd-5_family-1294_s_2_inc	12852	2	1	0	204
CLASSI/LINE/L2	Trin_rnd-1_family-428_s_2_inc	6688	1	1	0	217
CLASSI/LINE/L2	Trin_rnd-1_family-577_inc	11062	3	3	0	604
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_2_inc	8654	199	192	0	44831
CLASSI/LINE/L2	Trin_rnd-5_family-2369_s_2	6586	3	2	0	699
CLASSI/LINE/L2	Csec_rnd-5_family-16100_s_1	1394	8	6	0	390
CLASSI/LINE/L2	Rgra_rnd-1_family-24_s_0_s_1	6177	1	1	0	127
CLASSI/LINE/L2	Trin_rnd-5_family-1294_s_2_inc	12897	1	1	0	261
CLASSI/LINE/L2	Rgra_rnd-5_family-65_s_1_s_1	3793	110	99	0	43055
CLASSI/LINE/L2	Odon_rnd-5_family-1099_inc	13285	1	1	0	89
CLASSI/LINE/L2	Csec_rnd-1_family-577	8818	2	2	0	771
CLASSI/LINE/L2	Mdar_rnd-5_family-7020_inc	752	1	1	0	195
CLASSI/LINE/L2	Odon_rnd-1_family-226_s_2	16159	3	3	0	1667
CLASSI/LINE/L2	Trin_rnd-5_family-2369_s_1	6877	19	11	0	4568
CLASSI/LINE/L2	Trin_rnd-1_family-544_s_2_inc	6614	1	1	0	84
CLASSI/LINE/L2	Odon_rnd-5_family-99_s_2	10865	2	2	0	183
CLASSI/LINE/L2	Csec_rnd-5_family-809_s_2_s_1	10195	14	14	0	2131
CLASSI/LINE/L2	Rgra_rnd-1_family-502_s_2_inc	7851	1	1	0	155
CLASSI/LINE/L2	Rgra_rnd-1_family-213_s_2	4253	9	9	0	949
CLASSI/LINE/L2	Odon_rnd-5_family-1007_s_1_s_1_inc	11009	7	7	0	1638
CLASSI/LINE/L2	Odon_rnd-1_family-344	3206	67	56	0	52115
CLASSI/LINE/L2	Csec_rnd-5_family-809_s_2_s_1	10198	1006	908	0	134911
CLASSI/LINE/L2	Mbel_rnd-5_family-11420_s_2_s_1	11956	1	1	0	55
CLASSI/LINE/L2	Odon_rnd-1_family-226_s_2	16127	1	1	0	92
CLASSI/LINE/L2	Trin_rnd-5_family-2369_s_1	6832	2	2	0	728
CLASSI/LINE/L2	Odon_rnd-5_family-1201_inc	16101	8	8	0	1676
CLASSI/LINE/L2	Trin_rnd-5_family-3179	8746	1	1	0	380
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_1	7976	1	1	0	71
CLASSI/LINE/L2	Odon_rnd-5_family-7463_s_1_inc	16482	1	1	0	205
CLASSI/LINE/L2	Mdar_rnd-1_family-122_s_2	12356	1	1	0	109
CLASSI/LINE/L2	Trin_rnd-1_family-577_inc	11075	1	1	0	269
CLASSI/LINE/L2	Mdar_rnd-1_family-319_s_1_inc	17976	1	1	0	100
CLASSI/LINE/L2	Rgra_rnd-1_family-502_s_2_inc	7854	5	5	0	867
CLASSI/LINE/L2	Odon_rnd-4_family-1333_s_2	13506	5	5	0	1741
CLASSI/LINE/L2	Znev_rnd-1_family-150	3336	3	2	0	1645
CLASSI/LINE/L2	Odon_rnd-1_family-160_s_2	10461	1	1	0	113
CLASSI/LINE/L2	Rgra_rnd-5_family-13910_inc	1044	36	34	0	10739
CLASSI/LINE/L2	Odon_rnd-1_family-143_s_2_inc	10878	4	4	0	677
CLASSI/LINE/L2	Csec_rnd-4_family-13_s_2_s_2_inc	10461	1	1	0	285
CLASSI/LINE/L2	Odon_rnd-1_family-423_s_1_s_1_s_1	10680	3	3	0	559
CLASSI/LINE/L2	Odon_rnd-5_family-1099_inc	13332	1	1	0	57
CLASSI/LINE/L2	Odon_rnd-1_family-226_s_1	765	37	36	0	42042
CLASSI/LINE/L2	Odon_rnd-4_family-1333_s_2	13510	465	405	0	123797
CLASSI/LINE/L2	Odon_rnd-5_family-99_s_2	10839	1	1	0	93
CLASSI/LINE/L2	Odon_rnd-5_family-4910_inc	16045	30	29	0	8704
CLASSI/LINE/L2	Csec_rnd-5_family-2679_s_2	8637	417	400	0	44299
CLASSI/LINE/L2	Csec_rnd-5_family-16100_s_2_inc	5147	1	1	0	102
CLASSI/LINE/L2	Odon_rnd-5_family-99_s_2	10912	2	2	0	449
CLASSI/LINE/L2	Csec_rnd-5_family-6960_inc	14152	1	1	0	116
CLASSI/LINE/L2	Odon_rnd-5_family-2945_inc	11426	1	1	0	398
CLASSI/LINE/L2	Trin_rnd-4_family-851_s_2_inc	3330	22	13	0	4241
CLASSI/LINE/L2	Csec_rnd-1_family-559_s_2_s_4_inc	12492	1	1	0	118
CLASSI/LINE/L2	Csec_rnd-4_family-1734_s_1_s_2_s_2	3284	5	5	0	775
CLASSI/LINE/L2	Odon_rnd-5_family-1099_inc	13403	24	24	0	6372
CLASSI/LINE/L2	Mbel_rnd-1_family-435	16373	1	1	0	82
CLASSI/LINE/L2	Odon_rnd-5_family-4910_inc	16002	1	1	0	317
CLASSI/LINE/L2	Mdar_rnd-5_family-316_inc	16392	1	1	0	154
CLASSI/LINE/L2	Mbel_rnd-4_family-688_inc	5171	1	1	0	44
CLASSI/LINE/L2	Odon_rnd-1_family-561	13764	1	1	0	48
CLASSI/LINE/L2	Trin_rnd-5_family-7357_inc	297	6	6	0	1023
CLASSI/LINE/L2	Trin_rnd-4_family-730_inc	7775	8	8	0	844
CLASSI/LINE/L2	Odon_rnd-5_family-1099_inc	13355	1	1	0	119
CLASSI/LINE/L2	Csec_rnd-4_family-1948_s_1	10818	2	2	0	182
CLASSI/LINE/L2	Trin_rnd-5_family-4307_inc	765	1	1	0	765
CLASSI/LINE/L2	Trin_rnd-4_family-730_inc	7771	1	1	0	108
CLASSI/LINE/L2	Mdar_rnd-1_family-122_s_0_s_1	16234	2	1	0	215
CLASSI/LINE/L2	Rgra_rnd-4_family-580	6696	2	2	0	424
CLASSI/LINE/L2	Mdar_rnd-1_family-319_s_2_inc	12204	1	1	0	90
CLASSI/LINE/L2	Odon_rnd-5_family-1007_s_1_s_1_inc	10957	2	2	0	466
CLASSI/LINE/L2	Csec_rnd-5_family-16100_s_2_inc	5157	3	3	0	601
CLASSI/LINE/L2	Csec_rnd-5_family-2679_s_2	8595	1	1	0	73
CLASSI/LINE/L2	Mdar_rnd-5_family-316_inc	16452	16	16	0	3091
CLASSI/LINE/L2	Rgra_rnd-5_family-3371_inc	2159	1	1	0	244
CLASSI/LINE/L2	Odon_rnd-1_family-333_s_2_inc	8949	1	1	0	327
CLASSI/LINE/L2	Trin_rnd-5_family-3179	8418	2	2	0	449
CLASSI/LINE/L2	Odon_rnd-1_family-263_s_2	4961	29	19	0	13970
CLASSI/LINE/L2	Odon_rnd-5_family-99_s_1_inc	16231	4	4	0	576
CLASSI/LINE/L2	Odon_rnd-1_family-423_s_1_s_1_s_1	10631	1	1	0	247
CLASSI/LINE/L2	Odon_rnd-5_family-4910_inc	15940	2	2	0	346
CLASSI/LINE/L2	Trin_rnd-4_family-851_s_2_inc	7794	61	33	0	12811
CLASSI/LINE/L2	Csec_rnd-5_family-7147_s_2	11629	7	7	0	984
CLASSI/LINE/L2	Csec_rnd-5_family-2679_s_2	8621	2	2	0	221
CLASSI/LINE/L2	Csec_rnd-5_family-809_s_2_s_1	10143	1	1	0	207
CLASSI/LINE/L2	Trin_rnd-5_family-2841_inc	17261	5	5	0	1041
CLASSI/LINE/L2	Csec_rnd-5_family-1658_s_2_s_2	6289	3	3	0	275
CLASSI/LINE/L2	Csec_rnd-5_family-7147_s_2	11634	739	701	0	94335
CLASSI/LINE/L2	Rgra_rnd-4_family-580	6489	1	1	0	134
CLASSI/LINE/L2	Odon_rnd-5_family-14886_inc	564	1	1	0	38
CLASSI/LINE/L2	Odon_rnd-5_family-99_s_2	10911	10	7	0	2174
CLASSI/LINE/L2	Mbel_rnd-5_family-3132_inc	1079	2	2	0	540
CLASSI/LINE/L2	Rgra_rnd-1_family-213_s_2	4249	1	1	0	139
CLASSI/LINE/L2	Trin_rnd-5_family-2369_s_2	12624	1	1	0	91
CLASSI/LINE/L2	Trin_rnd-4_family-730_inc	7743	2	2	0	215
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_1	7962	2	2	0	698
CLASSI/LINE/L2	Csec_rnd-5_family-1658_s_2_s_2	6253	1	1	0	171
CLASSI/LINE/L2	Trin_rnd-5_family-1294_s_2_inc	12896	1	1	0	180
CLASSI/LINE/L2	Trin_rnd-5_family-2765	4770	1	1	0	113
CLASSI/LINE/L2	Mbel_rnd-4_family-688_inc	5202	2	1	0	3391
CLASSI/LINE/L2	Csec_rnd-5_family-809_s_2_s_1	10070	7	7	0	831
CLASSI/LINE/L2	Csec_rnd-5_family-809_s_2_s_1	10163	2	2	0	343
CLASSI/LINE/L2	Trin_rnd-1_family-544_s_0_inc	1662	5	3	0	2957
CLASSI/LINE/L2	Mbel_rnd-1_family-482_s_2	8054	1	1	0	130
CLASSI/LINE/L2	Trin_rnd-5_family-3867_inc	449	121	116	0	21588
CLASSI/LINE/L2	Odon_rnd-1_family-226_s_1	14348	1	1	0	75
CLASSI/LINE/L2	Mdar_rnd-5_family-7020_inc	761	1	1	0	520
CLASSI/LINE/L2	Csec_rnd-4_family-13_s_2_s_2_inc	10530	6	6	0	1958
CLASSI/LINE/L2	Trin_rnd-1_family-112_inc	10198	2	2	0	415
CLASSI/LINE/L2	Mdar_rnd-1_family-122_s_0_s_2	14107	1	1	0	193
CLASSI/LINE/L2	Rgra_rnd-1_family-24_s_0_s_1	6162	1	1	0	119
CLASSI/LINE/L2	Odon_rnd-1_family-226_s_1	14397	1	1	0	124
CLASSI/LINE/L2	Csec_rnd-5_family-1658_s_2_s_2	6090	1	1	0	27
CLASSI/LINE/L2	Znev_rnd-5_family-1126_inc	10202	1	1	0	81
CLASSI/LINE/L2	Znev_rnd-3_family-14	6616	2	1	0	749
CLASSI/LINE/L2	Trin_rnd-1_family-577_inc	11095	5	5	0	1255
CLASSI/LINE/L2	Mbel_rnd-1_family-482_s_2	8201	14	13	0	3377
CLASSI/LINE/L2	Odon_rnd-5_family-1007_s_1_s_1_inc	10988	1	1	0	71
CLASSI/LINE/L2	Mdar_rnd-5_family-316_inc	16381	1	1	0	345
CLASSI/LINE/L2	Trin_rnd-5_family-19435_inc	1205	1	1	0	1204
CLASSI/LINE/L2	Odon_rnd-4_family-1333_s_2	13484	1	1	0	116
CLASSI/LINE/L2	Odon_rnd-1_family-143_s_2_inc	10863	1	1	0	124
CLASSI/LINE/L2	Odon_rnd-5_family-1099_inc	13233	1	1	0	104
CLASSI/LINE/L2	Mdar_rnd-5_family-316_inc	16413	1	1	0	219
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_1	7994	1	1	0	132
CLASSI/LINE/L2	Odon_rnd-5_family-2825_inc	2199	164	95	0	62041
CLASSI/LINE/L2	Mbel_rnd-1_family-184_inc	17732	1	1	0	240
CLASSI/LINE/L2	Csec_rnd-5_family-16100_s_2_inc	5088	1	1	0	86
CLASSI/LINE/L2	Trin_rnd-5_family-1294_s_2_inc	12902	1	1	0	253
CLASSI/LINE/L2	Trin_rnd-5_family-2369_s_2	12490	1	1	0	34
CLASSI/LINE/L2	Mbel_rnd-4_family-2271_inc	1289	1	1	0	716
CLASSI/LINE/L2	Csec_rnd-5_family-7147_s_2	11599	4	4	0	685
CLASSI/LINE/L2	Csec_rnd-1_family-797_s_0_inc	1079	1	1	0	401
CLASSI/LINE/L2	Csec_rnd-5_family-7147_s_2	11631	11	11	0	1544
CLASSI/LINE/L2	Trin_rnd-5_family-3179	8711	1	1	0	40
CLASSI/LINE/L2	Mdar_rnd-5_family-316_inc	16422	1	1	0	154
CLASSI/LINE/L2	Odon_rnd-5_family-7463_s_1_inc	16537	25	24	0	2962
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_1	8102	2	2	0	291
CLASSI/LINE/L2	Csec_rnd-4_family-1948_s_1	10808	1	1	0	68
CLASSI/LINE/L2	Trin_rnd-1_family-428_s_2_inc	6654	1	1	0	172
CLASSI/LINE/L2	Odon_rnd-5_family-99_s_1_inc	16230	2	2	0	463
CLASSI/LINE/L2	Csec_rnd-5_family-2675_inc	16571	1	1	0	55
CLASSI/LINE/L2	Trin_rnd-5_family-3179	8757	5	5	0	1718
CLASSI/LINE/L2	Trin_rnd-1_family-316	4605	232	191	0	260548
CLASSI/LINE/L2	Trin_rnd-5_family-19435_inc	802	1	1	0	376
CLASSI/LINE/L2	Trin_rnd-1_family-577_inc	11084	1	1	0	60
CLASSI/LINE/L2	Mbel_rnd-5_family-2015_inc	765	3	2	0	636
CLASSI/LINE/L2	Mbel_rnd-1_family-435	16307	1	1	0	113
CLASSI/LINE/L2	Mdar_rnd-1_family-319_s_1_inc	17993	2	2	0	587
CLASSI/LINE/L2	Csec_rnd-5_family-2679_s_2	8589	1	1	0	103
CLASSI/LINE/L2	Odon_rnd-5_family-4910_inc	15946	1	1	0	68
CLASSI/LINE/L2	Csec_rnd-4_family-1736_inc	5792	1	1	0	123
CLASSI/LINE/L2	Znev_rnd-1_family-150	3079	1	1	0	782
CLASSI/LINE/L2	Odon_rnd-1_family-423_s_1_s_1_s_1	12230	2	2	0	750
CLASSI/LINE/L2	Csec_rnd-1_family-559_s_2_s_4_inc	12443	1	1	0	101
CLASSI/LINE/L2	Csec_rnd-5_family-1278	13925	1	1	0	52
CLASSI/LINE/L2	Mbel_rnd-5_family-11420_s_2_s_2	14625	3	3	0	435
CLASSI/LINE/L2	Csec_rnd-5_family-6960_inc	14178	3	3	0	386
CLASSI/LINE/L2	Rgra_rnd-1_family-213_s_1	6235	192	184	0	43268
CLASSI/LINE/L2	Odon_rnd-5_family-1007_s_1_s_1_inc	11008	19	18	0	4319
CLASSI/LINE/L2	Odon_rnd-5_family-1099_inc	13323	1	1	0	216
CLASSI/LINE/L2	Rgra_rnd-1_family-213_s_2	4296	9	9	0	1229
CLASSI/LINE/L2	Csec_rnd-4_family-13_s_2_s_2_inc	10532	3	3	0	822
CLASSI/LINE/L2	Rgra_rnd-4_family-572_inc	553	1	1	0	77
CLASSI/LINE/L2	Mbel_rnd-1_family-435	16026	1	1	0	32
CLASSI/LINE/L2	Mdar_rnd-4_family-1396	2016	31	29	0	6188
CLASSI/LINE/L2	Mbel_rnd-5_family-11420_s_2_s_2	14624	1	1	0	143
CLASSI/LINE/L2	Rgra_rnd-5_family-3371_inc	2081	1	1	0	211
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_1	8055	1	1	0	88
CLASSI/LINE/L2	Csec_rnd-4_family-13_s_2_s_2_inc	10495	1	1	0	195
CLASSI/LINE/L2	Mbel_rnd-4_family-2271_inc	459	1	1	0	205
CLASSI/LINE/L2	Odon_rnd-5_family-7463_s_1_inc	16536	10	10	0	1187
CLASSI/LINE/L2	Odon_rnd-1_family-143_s_2_inc	10775	1	1	0	24
CLASSI/LINE/L2	Odon_rnd-5_family-2610_inc	15414	1	1	0	62
CLASSI/LINE/L2	Trin_rnd-1_family-112_inc	15900	4	4	0	567
CLASSI/LINE/L2	Rgra_rnd-5_family-3371_inc	2216	1	1	0	415
CLASSI/LINE/L2	Rgra_rnd-1_family-502_s_2_inc	7855	625	594	0	169420
CLASSI/LINE/L2	Trin_rnd-5_family-841	6585	21	18	0	2424
CLASSI/LINE/L2	Csec_rnd-1_family-577	8816	2	2	0	516
CLASSI/LINE/L2	Trin_rnd-5_family-6946_inc	3787	2	2	0	362
CLASSI/LINE/L2	Mdar_rnd-1_family-327	15744	58	52	0	9099
CLASSI/LINE/L2	Trin_rnd-5_family-1295	4742	1	1	0	76
CLASSI/LINE/L2	Znev_rnd-5_family-5518_inc	271	1	1	0	269
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_1	7941	7	6	0	1347
CLASSI/LINE/L2	Trin_rnd-1_family-544_s_2_inc	6557	1	1	0	117
CLASSI/LINE/L2	Trin_rnd-5_family-1295	4743	265	235	0	260240
CLASSI/LINE/L2	Mdar_rnd-1_family-313	14508	21	18	0	1141
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_1	8080	1	1	0	194
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_1	8115	14	14	0	2360
CLASSI/LINE/L2	Rgra_rnd-1_family-480_s_1	8090	1	1	0	166
CLASSI/LINE/L2	Odon_rnd-5_family-99_s_2	10872	1	1	0	101
CLASSI/LINE/L2	Mdar_rnd-1_family-122_s_0_s_2	14158	1	1	0	131
CLASSI/LINE/L2	Rgra_rnd-1_family-177_inc	5080	1	1	0	60
CLASSI/LINE/L2	Csec_rnd-5_family-7147_s_2	11630	10	9	0	1377
CLASSI/LINE/L2	Mbel_rnd-4_family-724_inc	18004	1	1	0	67
CLASSI/LINE/L2	Csec_rnd-5_family-1658_s_0	6489	3	3	0	711
CLASSI/LINE/L2	Odon_rnd-1_family-143_s_2_inc	10844	2	2	0	180
